Comment Text,Cleaned Comment,Sentiment
"Amorim butuh striker baru, sistem pressing tinggi percuma tanpa finisher handal.",amorim butuh striker baru sistem pressing tinggi percuma tanpa finisher handal,positif
"Transisi dari bertahan ke menyerang lebih cepat, tidak bertele-tele seperti era Ten Hag.",transisi dari bertahan ke menyerang lebih cepat tidak berteletele seperti era ten hag,positif
"Skema serangan balik Amorim lebih efektif, pemain lebih cepat mengambil keputusan.",skema serangan balik amorim lebih efektif pemain lebih cepat mengambil keputusan,netral
Formasi 4-3-3 Amorim lebih sesuai dengan karakter pemain dibanding 4-2-3-1 Ten Hag.,formasi amorim lebih sesuai dengan karakter pemain dibanding ten hag,positif
"Amorim perlu perbaiki pertahanan set-piece, masih sering kebobolan dari situasi bola mati.",amorim perlu perbaiki pertahanan setpiece masih sering kebobolan dari situasi bola mati,negatif
"Penempatan posisi pemain lebih natural sekarang, Ten Hag sering memaksakan posisi.",penempatan posisi pemain lebih natural sekarang ten hag sering memaksakan posisi,negatif
"Amorim lebih baik dalam memanfaatkan pemain muda, tidak terlalu bergantung pada senior.",amorim lebih baik dalam memanfaatkan pemain muda tidak terlalu bergantung pada senior,positif
"Ten Hag terlalu lambat dalam melakukan pergantian pemain, Amorim lebih responsif.",ten hag terlalu lambat dalam melakukan pergantian pemain amorim lebih responsif,negatif
Perlu transfer window yang bagus untuk Amorim bisa terapkan filosofinya dengan maksimal.,perlu transfer window yang bagus untuk amorim bisa terapkan filosofinya dengan maksimal,positif
Pola serangan lebih unpredictable dibanding era Ten Hag yang mudah dibaca lawan.,pola serangan lebih unpredictable dibanding era ten hag yang mudah dibaca lawan,positif
Pressing lebih agresif tapi masih sering kecolongan counter attack seperti era Ten Hag.,pressing lebih agresif tapi masih sering kecolongan counter attack seperti era ten hag,negatif
Amorim perlu waktu satu musim penuh untuk benahi semua kekacauan era Ten Hag.,amorim perlu waktu satu musim penuh untuk benahi semua kekacauan era ten hag,negatif
"Permainan lebih menghibur sekarang, tidak membosankan seperti di era Ten Hag.",permainan lebih menghibur sekarang tidak membosankan seperti di era ten hag,positif
"Chemistry antar pemain masih belum sebagus era Ten Hag, butuh waktu adaptasi.",chemistry antar pemain masih belum sebagus era ten hag butuh waktu adaptasi,positif
"Support dari fans lebih positif untuk Amorim, Ten Hag sering dapat kritik pedas.",support dari fans lebih positif untuk amorim ten hag sering dapat kritik pedas,positif
Amorim lebih cepat membaca permainan lawan dibanding Ten Hag.,amorim lebih cepat membaca permainan lawan dibanding ten hag,positif
"Kombinasi lini tengah lebih solid sekarang, tapi masih perlu peningkatan.",kombinasi lini tengah lebih solid sekarang tapi masih perlu peningkatan,positif
Amorim lebih banyak variasi serangan dibanding Ten Hag yang cenderung monoton.,amorim lebih banyak variasi serangan dibanding ten hag yang cenderung monoton,negatif
Amorim memberi kesempatan lebih banyak untuk pemain muda berkembang.,amorim memberi kesempatan lebih banyak untuk pemain muda berkembang,positif
"Ten Hag sering kesulitan dalam merotasi pemain, Amorim lebih fleksibel.",ten hag sering kesulitan dalam merotasi pemain amorim lebih fleksibel,negatif
Amorim masih butuh beberapa pemain kunci untuk menyempurnakan taktiknya.,amorim masih butuh beberapa pemain kunci untuk menyempurnakan taktiknya,netral
Amorim lebih cepat menyesuaikan strategi selama pertandingan.,amorim lebih cepat menyesuaikan strategi selama pertandingan,netral
Kecepatan transisi serangan lebih baik sekarang dibanding era Ten Hag.,kecepatan transisi serangan lebih baik sekarang dibanding era ten hag,positif
Pergantian pemain lebih efektif di bawah Amorim dibanding Ten Hag.,pergantian pemain lebih efektif di bawah amorim dibanding ten hag,netral
Tim terlihat lebih kompak dan bermain lebih cepat dengan Amorim.,tim terlihat lebih kompak dan bermain lebih cepat dengan amorim,positif
Amorim lebih berani mengambil risiko dibanding Ten Hag yang sering ragu.,amorim lebih berani mengambil risiko dibanding ten hag yang sering ragu,positif
"Lini tengah lebih kreatif di bawah Amorim, tidak terlalu kaku seperti sebelumnya.",lini tengah lebih kreatif di bawah amorim tidak terlalu kaku seperti sebelumnya,positif
Tim lebih agresif dalam pressing sekarang dibanding era Ten Hag.,tim lebih agresif dalam pressing sekarang dibanding era ten hag,negatif
Masih ada beberapa pemain yang belum nyetel dengan taktik Amorim.,masih ada beberapa pemain yang belum nyetel dengan taktik amorim,netral
"Overlap fullback lebih efektif di era Amorim, Ten Hag terlalu membatasi fullback maju.",overlap fullback lebih efektif di era amorim ten hag terlalu membatasi fullback maju,negatif
"Distribusi bola dari kiper lebih bervariasi, tidak monoton seperti era Ten Hag.",distribusi bola dari kiper lebih bervariasi tidak monoton seperti era ten hag,positif
"Passing between the lines lebih berani sekarang, era Ten Hag terlalu safe.",passing between the lines lebih berani sekarang era ten hag terlalu safe,negatif
"Ten Hag punya visi bagus tapi eksekusi kurang, Amorim lebih realistis.",ten hag punya visi bagus tapi eksekusi kurang amorim lebih realistis,negatif
"Koordinasi pressing lebih terstruktur, tidak berantakan seperti era Ten Hag.",koordinasi pressing lebih terstruktur tidak berantakan seperti era ten hag,positif
"Pergerakan off the ball lebih dinamis, pemain tidak terlalu statis menunggu bola.",pergerakan off the ball lebih dinamis pemain tidak terlalu statis menunggu bola,positif
"Amorim perlu perbaiki defensive transition, masih sering kecolongan counter attack.",amorim perlu perbaiki defensive transition masih sering kecolongan counter attack,netral
"Rotasi squad lebih masuk akal, tidak ada pemain yang terlalu dipaksakan main.",rotasi squad lebih masuk akal tidak ada pemain yang terlalu dipaksakan main,positif
Build-up play dari belakang lebih terstruktur dibanding era Ten Hag yang kaku.,buildup play dari belakang lebih terstruktur dibanding era ten hag yang kaku,negatif
Pemain lebih percaya diri mengambil risiko di lapangan sejak Amorim datang.,pemain lebih percaya diri mengambil risiko di lapangan sejak amorim datang,positif
Gegenpressing ala Amorim lebih efektif daripada pressing setengah matang Ten Hag.,gegenpressing ala amorim lebih efektif daripada pressing setengah matang ten hag,positif
"Permainan lebar lebih maksimal, wingback diberi kebebasan menyerang.",permainan lebar lebih maksimal wingback diberi kebebasan menyerang,netral
"Ten Hag terlalu idealis dengan gayanya, Amorim lebih bisa menyesuaikan dengan kondisi.",ten hag terlalu idealis dengan gayanya amorim lebih bisa menyesuaikan dengan kondisi,negatif
Pergerakan tanpa bola lebih baik di era Amorim dibanding Ten Hag.,pergerakan tanpa bola lebih baik di era amorim dibanding ten hag,positif
Amorim lebih sering menggunakan pemain muda sebagai starter.,amorim lebih sering menggunakan pemain muda sebagai starter,positif
Tempo permainan lebih cepat dan transisi lebih lancar sekarang.,tempo permainan lebih cepat dan transisi lebih lancar sekarang,positif
"Serangan lebih variatif, tidak hanya mengandalkan sisi sayap.",serangan lebih variatif tidak hanya mengandalkan sisi sayap,positif
Tim lebih sering melakukan pressing tinggi dibanding sebelumnya.,tim lebih sering melakukan pressing tinggi dibanding sebelumnya,positif
Amorim lebih fleksibel dalam mengganti skema saat pertandingan berlangsung.,amorim lebih fleksibel dalam mengganti skema saat pertandingan berlangsung,positif
Masih butuh perbaikan dalam bertahan menghadapi serangan balik cepat.,masih butuh perbaikan dalam bertahan menghadapi serangan balik cepat,positif
"Lini tengah lebih solid, tidak mudah kehilangan bola seperti dulu.",lini tengah lebih solid tidak mudah kehilangan bola seperti dulu,positif
Amorim lebih taktis dalam mengatur momentum pertandingan.,amorim lebih taktis dalam mengatur momentum pertandingan,positif
Umpan-umpan pendek lebih efektif dan akurat sekarang.,umpanumpan pendek lebih efektif dan akurat sekarang,positif
"Ten Hag lebih suka memainkan pemain senior, Amorim lebih berani eksperimen.",ten hag lebih suka memainkan pemain senior amorim lebih berani eksperimen,positif
Build-up play lebih rapi di bawah kepemimpinan Amorim.,buildup play lebih rapi di bawah kepemimpinan amorim,positif
Beberapa pemain masih kesulitan memahami filosofi permainan Amorim.,beberapa pemain masih kesulitan memahami filosofi permainan amorim,netral
Tim lebih berani mengambil inisiatif serangan dari awal pertandingan.,tim lebih berani mengambil inisiatif serangan dari awal pertandingan,netral
Set-piece lebih terorganisir dan memiliki variasi yang lebih banyak.,setpiece lebih terorganisir dan memiliki variasi yang lebih banyak,positif
"Sering terjadi miskomunikasi di lini belakang, harus segera diperbaiki.",sering terjadi miskomunikasi di lini belakang harus segera diperbaiki,netral
"Pergerakan di antara lini lebih cair, tidak seketat era Ten Hag.",pergerakan di antara lini lebih cair tidak seketat era ten hag,positif
"Amorim lebih aktif di pinggir lapangan, memberikan instruksi langsung.",amorim lebih aktif di pinggir lapangan memberikan instruksi langsung,positif
Amorim lebih berani memberikan kesempatan pada pemain muda akademi United.,amorim lebih berani memberikan kesempatan pada pemain muda akademi united,netral
"Transisi dari defense ke attack lebih cepat, tidak bertele-tele seperti era Ten Hag.",transisi dari defense ke attack lebih cepat tidak berteletele seperti era ten hag,positif
Pressing lebih terorganisir tapi masih perlu improve di defensive transition.,pressing lebih terorganisir tapi masih perlu improve di defensive transition,positif
"Formasi lebih fleksibel, bisa berubah sesuai situasi pertandingan.",formasi lebih fleksibel bisa berubah sesuai situasi pertandingan,netral
"Set-piece masih jadi PR besar, belum ada improvement dari era Ten Hag.",setpiece masih jadi pr besar belum ada improvement dari era ten hag,positif
Amorim perlu striker baru untuk maksimalkan taktik pressing tingginya.,amorim perlu striker baru untuk maksimalkan taktik pressing tingginya,positif
"Build-up play lebih natural, tidak dipaksakan seperti era Ten Hag.",buildup play lebih natural tidak dipaksakan seperti era ten hag,positif
"Pergerakan off the ball pemain lebih bagus, menciptakan banyak opsi serangan.",pergerakan off the ball pemain lebih bagus menciptakan banyak opsi serangan,positif
"Team spirit meningkat sejak Amorim datang, pemain lebih enjoy di lapangan.",team spirit meningkat sejak amorim datang pemain lebih enjoy di lapangan,positif
"Pertahanan masih jadi masalah, terlalu mudah ditembus seperti era Ten Hag.",pertahanan masih jadi masalah terlalu mudah ditembus seperti era ten hag,negatif
Kombinasi passing di sepertiga akhir lebih kreatif dan berani.,kombinasi passing di sepertiga akhir lebih kreatif dan berani,positif
"Rotasi pemain lebih masuk akal, tidak ada yang dipaksa main saat tidak fit.",rotasi pemain lebih masuk akal tidak ada yang dipaksa main saat tidak fit,positif
Permainan lebar lebih maksimal dengan fullback yang agresif menyerang.,permainan lebar lebih maksimal dengan fullback yang agresif menyerang,positif
"Chemistry tim butuh waktu, tapi arah permainan sudah lebih jelas.",chemistry tim butuh waktu tapi arah permainan sudah lebih jelas,netral
Taktik counter attack lebih mematikan dibanding era Ten Hag.,taktik counter attack lebih mematikan dibanding era ten hag,negatif
Pressing intensity meningkat tapi masih sering kecolongan serangan balik.,pressing intensity meningkat tapi masih sering kecolongan serangan balik,negatif
Distribusi bola dari kiper lebih berani dan bervariasi sekarang.,distribusi bola dari kiper lebih berani dan bervariasi sekarang,positif
Pemain terlihat lebih percaya diri mengambil risiko di lapangan.,pemain terlihat lebih percaya diri mengambil risiko di lapangan,positif
"Mental tim masih naik turun, belum stabil seperti yang diharapkan.",mental tim masih naik turun belum stabil seperti yang diharapkan,negatif
Taktik pressing Amorim lebih agresif tapi kadang terlalu berisiko.,taktik pressing amorim lebih agresif tapi kadang terlalu berisiko,negatif
"Era Ten Hag terlalu kaku, Amorim bawa permainan lebih mengalir.",era ten hag terlalu kaku amorim bawa permainan lebih mengalir,negatif
"Lini tengah lebih dinamis, tidak statis seperti era Ten Hag.",lini tengah lebih dinamis tidak statis seperti era ten hag,positif
"Amorim perlu perbaiki pertahanan, masih sering kebobolan.",amorim perlu perbaiki pertahanan masih sering kebobolan,negatif
"Pressing lebih terorganisir, tapi butuh stamina ekstra tinggi.",pressing lebih terorganisir tapi butuh stamina ekstra tinggi,positif
Pemain muda dapat lebih banyak kesempatan di era Amorim.,pemain muda dapat lebih banyak kesempatan di era amorim,netral
"Set-piece masih buruk, bahkan lebih buruk dari era Ten Hag.",setpiece masih buruk bahkan lebih buruk dari era ten hag,negatif
"Build-up play lebih variatif, tidak monoton seperti dulu.",buildup play lebih variatif tidak monoton seperti dulu,positif
Pergerakan tanpa bola lebih dinamis di era Amorim.,pergerakan tanpa bola lebih dinamis di era amorim,positif
Taktik counter press Amorim lebih efektif dari Ten Hag.,taktik counter press amorim lebih efektif dari ten hag,positif
Permainan lebih menghibur tapi masih butuh konsistensi.,permainan lebih menghibur tapi masih butuh konsistensi,positif
"Amorim berani ambil risiko dalam taktik, tidak seperti Ten Hag.",amorim berani ambil risiko dalam taktik tidak seperti ten hag,negatif
Rotasi pemain lebih masuk akal di era Amorim.,rotasi pemain lebih masuk akal di era amorim,positif
"Taktik Amorim sangat menarik, permainan lebih cair dan menyerang.",taktik amorim sangat menarik permainan lebih cair dan menyerang,positif
"Masih sering kebobolan dari bola mati, perlu perbaikan di lini belakang.",masih sering kebobolan dari bola mati perlu perbaikan di lini belakang,negatif
"Serangan balik lebih cepat dibanding era Ten Hag, lebih efisien.",serangan balik lebih cepat dibanding era ten hag lebih efisien,positif
Kenapa Amorim tidak mencoba lebih banyak pemain muda? Padahal ada potensi.,kenapa amorim tidak mencoba lebih banyak pemain muda padahal ada potensi,netral
"Gaya permainan lebih agresif, tapi sering kehabisan tenaga di babak kedua.",gaya permainan lebih agresif tapi sering kehabisan tenaga di babak kedua,negatif
"Tim lebih solid, tapi masih kurang kreativitas di lini tengah.",tim lebih solid tapi masih kurang kreativitas di lini tengah,negatif
Beberapa pemain masih kesulitan memahami sistem permainan baru.,beberapa pemain masih kesulitan memahami sistem permainan baru,netral
"Amorim pintar membaca permainan lawan, strategi lebih adaptif.",amorim pintar membaca permainan lawan strategi lebih adaptif,positif
"Performa tim naik turun, kadang sangat dominan, kadang kehilangan arah.",performa tim naik turun kadang sangat dominan kadang kehilangan arah,negatif
"Pertahanan lebih disiplin, tapi serangan jadi kurang eksplosif.",pertahanan lebih disiplin tapi serangan jadi kurang eksplosif,negatif
"Ada perkembangan yang bagus, tapi masih banyak detail yang harus diperbaiki.",ada perkembangan yang bagus tapi masih banyak detail yang harus diperbaiki,negatif
Saya ragu apakah Amorim bisa membawa tim ini juara.,saya ragu apakah amorim bisa membawa tim ini juara,negatif
"Transisi dari bertahan ke menyerang sangat cepat, bagus sekali!",transisi dari bertahan ke menyerang sangat cepat bagus sekali,positif
Kurangnya rotasi pemain bisa bikin tim kelelahan di akhir musim.,kurangnya rotasi pemain bisa bikin tim kelelahan di akhir musim,negatif
"Tim lebih agresif dan punya banyak variasi serangan, senang melihat ini.",tim lebih agresif dan punya banyak variasi serangan senang melihat ini,positif
"Harus lebih konsisten, jangan hanya tampil bagus di beberapa pertandingan.",harus lebih konsisten jangan hanya tampil bagus di beberapa pertandingan,negatif
"Statistik penguasaan bola meningkat, tapi eksekusi akhirnya masih lemah.",statistik penguasaan bola meningkat tapi eksekusi akhirnya masih lemah,negatif
"Amorim punya potensi besar, tapi butuh waktu lebih lama untuk sukses.",amorim punya potensi besar tapi butuh waktu lebih lama untuk sukses,positif
"Saya suka gaya bermain ini, lebih menyenangkan untuk ditonton.",saya suka gaya bermain ini lebih menyenangkan untuk ditonton,positif
"Kecewa berat dengan permainan MU sekarang, lebih buruk dari era Ten Hag.",kecewa berat dengan permainan mu sekarang lebih buruk dari era ten hag,negatif
"Amorim membawa angin segar, permainan jauh lebih atraktif dan menyerang.",amorim membawa angin segar permainan jauh lebih atraktif dan menyerang,positif
