Comment Text,Cleaned Comment,Sentiment
Lisandro Martinez memenangkan 100% duel (6) sebagai left back di timnas Argentina hari ini #ManchesterUnited #Licha #kingemyu https://t.co/24F5z36Iuu,lisandro martinez memenangkan duel sebagai left back di timnas argentina hari ini manchesterunited licha kingemyu,positif
Lionel Scaloni: Hari ini dia (Garnacho) mengerti semuanya dia melakukannya dengan baik dan kelak dia adalah pemain yg akan memberikan dampak bagi kita #ManchesterUnited #Garnacho #kingemyu https://t.co/vGBOfTGCPb,lionel scaloni hari ini dia garnacho mengerti semuanya dia melakukannya dengan baik dan kelak dia adalah pemain yg akan memberikan dampak bagi kita manchesterunited garnacho kingemyu,positif
Garnacho menyumbang 1 assist sebagai pemain pengganti di timnas Argentina #ManchesterUnited #Garnacho #kingemyu https://t.co/0RSdbfkLVt,garnacho menyumbang assist sebagai pemain pengganti di timnas argentina manchesterunited garnacho kingemyu,positif
Noussair Mazraoui membuat 8 challenges dan memenangkan semuanya @StatmanDave #ManchesterUnited #Mazraoui #kingemyu https://t.co/it7BfBu0YY,noussair mazraoui membuat challenges dan memenangkan semuanya manchesterunited mazraoui kingemyu,positif
Antony tidak ada niatan untuk meninggalkan Manchester United dan juga tidak ada ketertarikan dari Fenerbache @FabrizioRomano #ManchesterUnited #Antony #kingemyu https://t.co/9o1M17OmVG,antony tidak ada niatan untuk meninggalkan manchester united dan juga tidak ada ketertarikan dari fenerbache manchesterunited antony kingemyu,positif
Erik ten Hag: Orang ini (Ugarte) memberi kita pertarungan Ugarte: Siapa ? Ten Hag: Kau Ugarte: Pertarungan itu normal untukku sangat normal #ManchesterUnited #Ugarte #ErikTenHag #kingemyu https://t.co/U1WcHjTHdz,erik ten hag orang ini ugarte memberi kita pertarungan ugarte siapa ten hag kau ugarte pertarungan itu normal untukku sangat normal manchesterunited ugarte eriktenhag kingemyu,negatif
Casemiro akan mempertahankan posisinya di Manchester United dan akan menolak semua tawaran yg masuk @ChrisWheelerDM #ManchesterUnited #Casemiro #kingemyu https://t.co/uxmP7Qbc6s,casemiro akan mempertahankan posisinya di manchester united dan akan menolak semua tawaran yg masuk manchesterunited casemiro kingemyu,netral
Joshua Zirkzee : Untuk beberapa saat memang sulit ini Manchester United dan ini adalah tim besar #ManchesterUnited #Zirkzee #kingemyu https://t.co/Rla1PqWXa7,joshua zirkzee untuk beberapa saat memang sulit ini manchester united dan ini adalah tim besar manchesterunited zirkzee kingemyu,positif
Garnacho dengan gaya rambut baru di Timnas Argentina #ManchesterUnited #Garnacho #kingemyu https://t.co/XRgxLq9WFS,garnacho dengan gaya rambut baru di timnas argentina manchesterunited garnacho kingemyu,netral
Andy Cole tentang Noussar Mazraoui Dia terlihat bagus dia nyaman dengan bola dan bisa maju kedepan. Untuk beberapa saat melihatnya saya merasa dia seorang attacking fullback yg bagus dan dia adalah rekrutan yg saya percayai akan berjalan bagus #ManchesterUnited #kingemyu https://t.co/fTBcvTuCdx,andy cole tentang noussar mazraoui dia terlihat bagus dia nyaman dengan bola dan bisa maju kedepan untuk beberapa saat melihatnya saya merasa dia seorang attacking fullback yg bagus dan dia adalah rekrutan yg saya percayai akan berjalan bagus manchesterunited kingemyu,positif
Teddy Sheringham tentang Erik Ten Hag Apakah dia akan tetap berada di ManUnited hingga akhir musim ? Saya rasa tidak dia akan pergi di waktu Natal @caughtoffside #ManchesterUnited #kingemyu https://t.co/nf3pOxEaG8,teddy sheringham tentang erik ten hag apakah dia akan tetap berada di manunited hingga akhir musim saya rasa tidak dia akan pergi di waktu natal manchesterunited kingemyu,positif
Alejandro Garnacho dan Kobbie Mainoo menjadi nominasi dalam Kopa Trophy 2024 (Pemain U21 Terbaik) #ManchesterUnited #Garnacho #Mainoo #kingemyu https://t.co/tsaAqXEUbx,alejandro garnacho dan kobbie mainoo menjadi nominasi dalam kopa trophy pemain u terbaik manchesterunited garnacho mainoo kingemyu,positif
Rasmus Holjund masih berkerja keras agar cepat kembali untuk tim dan segera mendapatkan menit bermain @MailSport #ManchesterUnited #Holjund #kingemyu https://t.co/PyzXiShz5b,rasmus holjund masih berkerja keras agar cepat kembali untuk tim dan segera mendapatkan menit bermain manchesterunited holjund kingemyu,netral
Galatasaray akan segera membuat penawaran untuk Casemiro @hirstclass #ManchesterUnited #Casemiro #kingemyu https://t.co/PDc8PRlZ9l,galatasaray akan segera membuat penawaran untuk casemiro manchesterunited casemiro kingemyu,netral
Manuel Ugarte di persiapan jeda internasional Uriguay #ManchesterUnited #Ugarte #kingemyu https://t.co/r3ZZg9PkJc,manuel ugarte di persiapan jeda internasional uriguay manchesterunited ugarte kingemyu,netral
Luke Shaw akan segera kembali dari cideranya setelah jeda internasional dan akan tersedia di laga Southamton #ManchesterUnited #Shaw #kingemyu https://t.co/M2y2ZctzCS,luke shaw akan segera kembali dari cideranya setelah jeda internasional dan akan tersedia di laga southamton manchesterunited shaw kingemyu,netral
Galatasaray sedang dalam pembicaraan untuk peminjaman Casemiro selama 1 musim @AliNaciKucuk #ManchesterUnited #Casemiro #kingemyu https://t.co/nECF5RzIeO,galatasaray sedang dalam pembicaraan untuk peminjaman casemiro selama musim manchesterunited casemiro kingemyu,netral
Omar Berrada : Apakah kita masih percaya Ten Hag ? Ya kita masih percaya Kita percaya bahwa Erik adalah manajer yg tepat untuk kita @TheAthleticFC #ManchesterUnited #kingemyu https://t.co/e4sLijOw34,omar berrada apakah kita masih percaya ten hag ya kita masih percaya kita percaya bahwa erik adalah manajer yg tepat untuk kita manchesterunited kingemyu,positif
Dilain sisi Andre Onana juga mulai dipertanyakan penampilannya hanya mengandalkan distribusi bola tapi melupakan fungsi utama kiper yaitu menghalau bola untuk menjadi gol *waktunya bayindir ? #ManchesterUnited #Onana #kingemyu https://t.co/jnUmEo6ada,dilain sisi andre onana juga mulai dipertanyakan penampilannya hanya mengandalkan distribusi bola tapi melupakan fungsi utama kiper yaitu menghalau bola untuk menjadi gol waktunya bayindir manchesterunited onana kingemyu,netral
Casemiro tidak senang dengan taktik musim lalu Dia merasa taktinya tidak membantunya dan menunjukan kelemahannya @AndyMitten #ManchesterUnited #CASEMIRO #kingemyu https://t.co/gg2haOy0Qy,casemiro tidak senang dengan taktik musim lalu dia merasa taktinya tidak membantunya dan menunjukan kelemahannya manchesterunited casemiro kingemyu,negatif
#ManchesterUnited #emyu #manutd Coba cek ini di Tokopedia deh. Harganya Rp599.000 https://t.co/AGnXVXcnND https://t.co/pQam2U3MuJ,manchesterunited emyu manutd coba cek ini di tokopedia deh harganya rp,netral
Ternyata dosennya... #skorskit #manchesterunited #emyu #footballfunny https://t.co/wQC9LnooMR,ternyata dosennya skorskit manchesterunited emyu footballfunny,netral
Kontrak Onana di MU akan berakhir 2028. Penderitaan fans emyu berlanjut setidaknya 4 tahun lagi #ManchesterUnited #manutd #onana https://t.co/VNOcvlu4gb,kontrak onana di mu akan berakhir penderitaan fans emyu berlanjut setidaknya tahun lagi manchesterunited manutd onana,netral
Big chances terbanyak tapi gol cuma 2 Lucu #ManchesterUnited #kingemyu https://t.co/VDlIBYNDZf,big chances terbanyak tapi gol cuma lucu manchesterunited kingemyu,negatif
posisi klasemen Emyu skrng miripÂ² pada masa Perang dunia Ke 2 Hampir degradasi. Dulu cuma beli 2 pemain selamat degradasi.. Skrng beli 6 pemain malah pengen degradasi. Management kalo masih percaya 10Hag goblok tolol banget dah... #ETHOUT #ManchesterUnited,posisi klasemen emyu skrng mirip pada masa perang dunia ke hampir degradasi dulu cuma beli pemain selamat degradasi skrng beli pemain malah pengen degradasi management kalo masih percaya hag goblok tolol banget dah ethout manchesterunited,negatif
Digasak Liverpool 3-0 Erik Ten Hag : Saya bukan Harry Potter Meski didukung 3 Pemain baru dan Aksi Onana serta Casemiro Emyu tetap kalah telak. Artinya musim ini apakah tanpa gelar ? ï¸ #ManchesterUnited #sepakbola #MUFC #update #news #seketika https://t.co/fHZJOBCFj0,digasak liverpool erik ten hag saya bukan harry potter meski didukung pemain baru dan aksi onana serta casemiro emyu tetap kalah telak artinya musim ini apakah tanpa gelar manchesterunited sepakbola mufc update news seketika,negatif
ETH : Di akhir musim semua akan tau kita berada dimana *gw berharap diakhir musim semua sesuai yg dia omongin tapi ya untuk saat ini lu harus terima kritik kalau emang taktik dan pemain tetap jadi masalah #ManchesterUnited #kingemyu https://t.co/XJ05b1ah9F,eth di akhir musim semua akan tau kita berada dimana gw berharap diakhir musim semua sesuai yg dia omongin tapi ya untuk saat ini lu harus terima kritik kalau emang taktik dan pemain tetap jadi masalah manchesterunited kingemyu,negatif
makasih gus #manutd #ManchesterUnited #MUFC #MUNLIV #emyu #GGMU #ggmu https://t.co/WHm8MbaLg0,makasih gus manutd manchesterunited mufc munliv emyu ggmu ggmu,positif
Xg Manchester United (1.52) 0 - 3 (1.50) Liverpool Sekarang apa solusimu Erik Ten Hag ? 1 hal yg dapat dipastikan jika Emyu tidak segera berbernah sampai januari maka dapat dipastikan kita akan memiliki pelatih baru awal tahun depan #ManchesterUnited #kingemyu https://t.co/PSB1yVZEpa,xg manchester united liverpool sekarang apa solusimu erik ten hag hal yg dapat dipastikan jika emyu tidak segera berbernah sampai januari maka dapat dipastikan kita akan memiliki pelatih baru awal tahun depan manchesterunited kingemyu,negatif
Benar kan prediksi ku kalau emyu kalah lagi #ManchesterUnited #HappyMonday,benar kan prediksi ku kalau emyu kalah lagi manchesterunited happymonday,negatif
Emyu kembali hari hari jadi ha ha hi hi Onana Ten Hag Tak Ada Ambasi Jadi Pelatih Emyu Kesalahan Besar Casemiro No Antony No Party Zirkzee De Ligt Ugarte #MUNLIV #manutd #ManchesterUnited https://t.co/HL7xkhiT1v,emyu kembali hari hari jadi ha ha hi hi onana ten hag tak ada ambasi jadi pelatih emyu kesalahan besar casemiro no antony no party zirkzee de ligt ugarte munliv manutd manchesterunited,negatif
Tengok sedikit keadaan Manchester United #emyu #ManchesterUnited https://t.co/sLq16qFAuM,tengok sedikit keadaan manchester united emyu manchesterunited,netral
FT: Manchester United 0â£-3â£ Liverpool Ga banyak berkata-kata yg jelas ada 2: -Slotball yg kembali sukses (3 match 3 win 7 goal 0 kebobolan) -Badut Emyu kembali ngasih hiburan buat kita #LiverpoolFC #Liverpool #ManchesterUnited #ManUtd #PremierLeague https://t.co/oKFUrlYlNE,ft manchester united liverpool ga banyak berkatakata yg jelas ada slotball yg kembali sukses match win goal kebobolan badut emyu kembali ngasih hiburan buat kita liverpoolfc liverpool manchesterunited manutd premierleague,negatif
Club lain kenapa tiap ganti pelatih pasti bagus anjingggg ini emyu gua tiap ganti pelatih kenapa selalu ampas dah #manchesterUnited,club lain kenapa tiap ganti pelatih pasti bagus anjing ini emyu gua tiap ganti pelatih kenapa selalu ampas dah manchesterunited,negatif
Asli ampun2an dah liat emyu maen di obok2 sama ipul tapi emang edan sih ipul nya slot end2 passing nya ga ada obat. #ManchesterUnited,asli ampunan dah liat emyu maen di obok sama ipul tapi emang edan sih ipul nya slot end passing nya ga ada obat manchesterunited,negatif
Foto sederhana tapi fans Emyu geram #ManchesterUnited #MUNLIV #PremierLeague https://t.co/Frb0t3Aa6x,foto sederhana tapi fans emyu geram manchesterunited munliv premierleague,netral
Transisi emyu sampah banget anjg Kalo ga salah passing ya penyerangnya lemot semua bngsd. Belom lagi first touch macam anjg semua #MUNLIV #ManchesterUnited,transisi emyu sampah banget anjg kalo ga salah passing ya penyerangnya lemot semua bngsd belom lagi first touch macam anjg semua munliv manchesterunited,negatif
Manuel Ugarte memakai nomor punggung 25 #ManchesterUnited #Ugarte #kingemyu https://t.co/jktZxPSep9,manuel ugarte memakai nomor punggung manchesterunited ugarte kingemyu,positif
Manuel Ugarte telah terdaftar di Premier League @UtdFaithfuls #ManchesterUnited #Ugarte #kingemyu https://t.co/8rbjXsRWUa,manuel ugarte telah terdaftar di premier league manchesterunited ugarte kingemyu,netral
Rekor pertemuan Emyu dengan Liverpool musim lalu cukup bagus dengan 3x pertandingan Emyu meraih 2x imbang dan 1x menang Hari ini akan dimulai perhitungan baru di era Liverpool tanpa Klop di Old Trafford era Ten Hag Emyu belum terkalahkan melawan Liverpool #ManchesterUnited https://t.co/IXtuWz0l2r,rekor pertemuan emyu dengan liverpool musim lalu cukup bagus dengan x pertandingan emyu meraih x imbang dan x menang hari ini akan dimulai perhitungan baru di era liverpool tanpa klop di old trafford era ten hag emyu belum terkalahkan melawan liverpool manchesterunited,negatif
Tanggal dan jadwal lengkap Manchester United di Europa League (Jam waktu eropa) #ManchesterUnited #EuropaLeague #kingemyu https://t.co/yPYxjnHnMw,tanggal dan jadwal lengkap manchester united di europa league jam waktu eropa manchesterunited europaleague kingemyu,positif
Perbandingan Ugarte dan Casemiro musim lalu #ManchesterUnited #ManuelUgarte #Casemiro #kingemyu https://t.co/i0KG5Td8cq,perbandingan ugarte dan casemiro musim lalu manchesterunited manuelugarte casemiro kingemyu,netral
Marcus Rashford terlihat di pertandingan Emyu u18 melawan Liverpool u18 #ManchesterUnited #Rashford #kingemyu https://t.co/PNOiBvZMNN,marcus rashford terlihat di pertandingan emyu u melawan liverpool u manchesterunited rashford kingemyu,netral
Prediksi Line Up melawan Liverpool #ManchesterUnited #kingemyu https://t.co/Ufh5gH8KUm,prediksi line up melawan liverpool manchesterunited kingemyu,netral
De Ligt dan Zirkzee masuk dalam squad Belanda untuk Jeda Internasional #ManchesterUnited #DeLigt #Zirkzee #kingemyu https://t.co/wyS9LUIgjB,de ligt dan zirkzee masuk dalam squad belanda untuk jeda internasional manchesterunited deligt zirkzee kingemyu,netral
Chelsea memberi 2 opsi untuk Sancho 1. Peminjaman dengan biaya pinjaman lebih mahal tetapi tidak ada wajib beli di 2025 2. Peminjaman gratis dengan wajib beli di 2025 + membayar seluruh gaji Sancho Dan Emyu memilih opsi ke 2 @FabrizioRomano #ManchesterUnited #Sancho https://t.co/M1JMcq6KWE,chelsea memberi opsi untuk sancho peminjaman dengan biaya pinjaman lebih mahal tetapi tidak ada wajib beli di peminjaman gratis dengan wajib beli di membayar seluruh gaji sancho dan emyu memilih opsi ke manchesterunited sancho,netral
SAHï¸ Jadon Sancho sudah terdaftar sebagai pemain Chelsea @FabrizioRomano #ManchesterUnited #Sancho #kingemyu https://t.co/U9U9mve78e,sah jadon sancho sudah terdaftar sebagai pemain chelsea manchesterunited sancho kingemyu,netral
TJAKEPPP #ManchesterUnited #Ugarte #kingemyu https://t.co/V75L1LvaK3,tjakep manchesterunited ugarte kingemyu,netral
Total pembelian wajib untuk Jadon Sancho adalah Â£25M Dan untuk biaya loan di musim ini free Chelsea menanggung semua gaji peminjamam Sancho #ManchesterUnited #Sancho #kingemyu https://t.co/5538H9k9i5,total pembelian wajib untuk jadon sancho adalah m dan untuk biaya loan di musim ini free chelsea menanggung semua gaji peminjamam sancho manchesterunited sancho kingemyu,positif
RESMI ï¸ Jadon Sancho pindah ke Chelsea dengan status pinjaman + opsi wajib beli *dengan ini transfer window resmi ditutup #ManchesterUnited #Sancho #kingemyu https://t.co/16OS7fWxJf,resmi jadon sancho pindah ke chelsea dengan status pinjaman opsi wajib beli dengan ini transfer window resmi ditutup manchesterunited sancho kingemyu,netral
RESMI Sekou Kone resmi berseragam Manchester United #ManchesterUnited #SekouKone #kingemyu https://t.co/B7uiYfuMTi,resmi sekou kone resmi berseragam manchester united manchesterunited sekoukone kingemyu,netral
Jadwal lengkap POT 1 Europa League #ManchesterUnited #kingemyu https://t.co/dVbdC2Ru2i,jadwal lengkap pot europa league manchesterunited kingemyu,netral
Erik Ten Hag ketika diwawancara apakah Sancho akan bertahan? : Untuk saat ini setahu saya iya #ManchesterUnited #Sancho #kingemyu https://t.co/1UbCwbd1ql,erik ten hag ketika diwawancara apakah sancho akan bertahan untuk saat ini setahu saya iya manchesterunited sancho kingemyu,netral
Manchester United vs Fenerbache Erik Ten Hag vs Mourinho Bruno &amp,manchester united vs fenerbache erik ten hag vs mourinho bruno amp,netral
Manuel Ugarte telah berlatih bersama tim utama hari ini dan kemungkinan akan disiapkan untuk laga melawan Liverpool #ManchesterUnited #Ugarte #kingemyu https://t.co/YqJGFkSI36,manuel ugarte telah berlatih bersama tim utama hari ini dan kemungkinan akan disiapkan untuk laga melawan liverpool manchesterunited ugarte kingemyu,netral
